First _Name,Last_Name,Company,Mobile,Country,Job_Title,Industry,Company_Size,Last_Activity_Days,Web_Engagement_Score
Defective Lead 2895,Lead2895,Company 1210,,91,,,5,180,10
Defective Lead 2896,Lead2896,Company 1769,4155552671,44,,Healthcare,5,30,10
Defective Lead 2897,Lead2897,Company 1955,+91 98765 43210,,Director,Manufacturing,,180,5
Defective Lead 2898,Lead2898,Company 284,(415) 555-2671,US,CTO,Manufacturing,1000,90,10
Defective Lead 2899,Lead2899,Company 389,,IN,Manager,,200,15,30
Defective Lead 2900,Lead2900,Company 834,9876543210,UK,Intern,IT,500,7,30
Defective Lead 2901,Lead2901,Company 1863,+91 98765 43210,UK,Director,Finance,1000,1,0
Defective Lead 2902,Lead2902,Company 204,+44 7700 900123,44,VP Sales,Finance,,7,90
Defective Lead 2903,Lead2903,Company 555,+44 7700 900123,USA,VP Sales,Healthcare,20,30,30
Defective Lead 2904,Lead2904,Company 1767,+44 7700 900123,,,Healthcare,500,,10
Defective Lead 2905,Lead2905,Company 83,9876543210,IND,Director,Manufacturing,500,3,70
Defective Lead 2906,Lead2906,Company 535,0091-9876543210,IN,,,5,3,0
Defective Lead 2907,Lead2907,Company 38,,UK,,Healthcare,20,180,90
Defective Lead 2908,Lead2908,Company 793,+44 7700 900123,India,Intern,,5,7,90
Defective Lead 2909,Lead2909,Company 923,4155552671,US,CEO,Manufacturing,500,15,90
Defective Lead 2910,Lead2910,Company 1768,,UK,Director,Manufacturing,50,3,70
Defective Lead 2911,Lead2911,Company 1459,(415) 555-2671,,Intern,,1000,,70
Defective Lead 2912,Lead2912,Company 365,(415) 555-2671,44,CEO,,50,30,5
Defective Lead 2913,Lead2913,Company 1220,+44 7700 900123,,Intern,Finance,1000,90,30
Defective Lead 2914,Lead2914,Company 416,(415) 555-2671,91,,Finance,500,,10
Defective Lead 2915,Lead2915,Company 854,9876543210,,Intern,Manufacturing,,180,10
Defective Lead 2916,Lead2916,Company 968,,91,Director,,20,1,30
Defective Lead 2917,Lead2917,Company 1188,0091-9876543210,44,Intern,Healthcare,200,7,
Defective Lead 2918,Lead2918,Company 1616,+91 98765 43210,,,IT,500,3,
Defective Lead 2919,Lead2919,Company 1652,,US,CEO,,1000,180,30
Defective Lead 2920,Lead2920,Company 250,+91 98765 43210,,CTO,IT,,7,0
Defective Lead 2921,Lead2921,Company 1624,+91 98765 43210,United States,Director,IT,5,90,90
Defective Lead 2922,Lead2922,Company 1053,0091-9876543210,United States,,Finance,1000,30,
Defective Lead 2923,Lead2923,Company 1863,0091-9876543210,91,,,1000,30,5
Defective Lead 2924,Lead2924,Company 934,0091-9876543210,91,VP Sales,IT,50,7,10
Defective Lead 2925,Lead2925,Company 865,+91 98765 43210,IN,,,20,7,10
Defective Lead 2926,Lead2926,Company 1525,+91 98765 43210,,Intern,Healthcare,50,90,70
Defective Lead 2927,Lead2927,Company 770,,44,VP Sales,,,,10
Defective Lead 2928,Lead2928,Company 608,+91 98765 43210,U.K,,Finance,50,15,30
Defective Lead 2929,Lead2929,Company 1199,0091-9876543210,,VP Sales,,500,7,70
Defective Lead 2930,Lead2930,Company 1541,+91 98765 43210,44,CTO,Healthcare,20,1,30
Defective Lead 2931,Lead2931,Company 1238,9876543210,US,Director,Manufacturing,1000,15,0
Defective Lead 2932,Lead2932,Company 1038,0044 7700 900123,US,Director,,1000,3,30
Defective Lead 2933,Lead2933,Company 1935,+91 98765 43210,,Intern,IT,5,3,
Defective Lead 2934,Lead2934,Company 1728,4155552671,91,Director,,500,1,
Defective Lead 2935,Lead2935,Company 1057,,,,Finance,200,180,70
Defective Lead 2936,Lead2936,Company 1661,(415) 555-2671,IN,VP Sales,,200,30,90
Defective Lead 2937,Lead2937,Company 152,,,VP Sales,,5,1,30
Defective Lead 2938,Lead2938,Company 1371,0044 7700 900123,U.K,,Finance,1000,180,90
Defective Lead 2939,Lead2939,Company 870,,91,Manager,Healthcare,200,30,
Defective Lead 2940,Lead2940,Company 376,+91 98765 43210,India,,Manufacturing,,1,90
Defective Lead 2941,Lead2941,Company 783,0044 7700 900123,India,,Finance,,,
Defective Lead 2942,Lead2942,Company 84,+91 98765 43210,,Director,Finance,1000,7,30
Defective Lead 2943,Lead2943,Company 753,,US,Manager,Finance,5,180,10
Defective Lead 2944,Lead2944,Company 1558,,UK,,Finance,1000,3,30
Defective Lead 2945,Lead2945,Company 260,,,VP Sales,,50,,30
Defective Lead 2946,Lead2946,Company 331,,91,Manager,Healthcare,1000,,10
Defective Lead 2947,Lead2947,Company 138,4155552671,,Manager,,,7,90
Defective Lead 2948,Lead2948,Company 600,4155552671,U.K,,IT,50,30,90
Defective Lead 2949,Lead2949,Company 69,0044 7700 900123,UK,,Manufacturing,200,15,70
Defective Lead 2950,Lead2950,Company 1257,(415) 555-2671,U.K,,IT,5,7,0
Defective Lead 2951,Lead2951,Company 1556,+44 7700 900123,UK,,Finance,50,30,10
Defective Lead 2952,Lead2952,Company 1048,+44 7700 900123,India,VP Sales,Finance,20,7,0
Defective Lead 2953,Lead2953,Company 1817,0091-9876543210,91,Intern,Healthcare,5,15,90
Defective Lead 2954,Lead2954,Company 178,+91 98765 43210,IND,,,,7,0
Defective Lead 2955,Lead2955,Company 1415,0091-9876543210,,Manager,Finance,5,7,30
Defective Lead 2956,Lead2956,Company 940,,,Director,,,90,
Defective Lead 2957,Lead2957,Company 1814,4155552671,91,CEO,Manufacturing,50,90,70
Defective Lead 2958,Lead2958,Company 905,0091-9876543210,IN,VP Sales,,500,,30
Defective Lead 2959,Lead2959,Company 1560,9876543210,US,,IT,,1,70
Defective Lead 2960,Lead2960,Company 547,,,CTO,,1000,30,0
Defective Lead 2961,Lead2961,Company 5,4155552671,44,VP Sales,,5,1,0
Defective Lead 2962,Lead2962,Company 412,0091-9876543210,India,CTO,IT,500,30,10
Defective Lead 2963,Lead2963,Company 1961,(415) 555-2671,IND,Intern,Healthcare,,30,30
Defective Lead 2964,Lead2964,Company 1904,(415) 555-2671,,Manager,Finance,20,7,10
Defective Lead 2965,Lead2965,Company 1251,+91 98765 43210,India,,Manufacturing,,,5
Defective Lead 2966,Lead2966,Company 1887,+91 98765 43210,IND,CTO,,1000,3,30
Defective Lead 2967,Lead2967,Company 553,0091-9876543210,IN,VP Sales,Finance,500,180,90
Defective Lead 2968,Lead2968,Company 79,0044 7700 900123,India,CTO,,5,1,0
Defective Lead 2969,Lead2969,Company 190,,United States,CTO,Healthcare,200,180,0
Defective Lead 2970,Lead2970,Company 1592,9876543210,India,CEO,,5,3,70
Defective Lead 2971,Lead2971,Company 473,0044 7700 900123,,VP Sales,,,3,10
Defective Lead 2972,Lead2972,Company 1597,+44 7700 900123,,CTO,,1000,180,10
Defective Lead 2973,Lead2973,Company 609,0091-9876543210,44,VP Sales,,200,7,0
Defective Lead 2974,Lead2974,Company 1154,(415) 555-2671,USA,CTO,,500,,90
Defective Lead 2975,Lead2975,Company 1527,4155552671,IN,,Manufacturing,5,1,0
Defective Lead 2976,Lead2976,Company 1349,+44 7700 900123,UK,,Manufacturing,20,1,10
Defective Lead 2977,Lead2977,Company 1289,,44,CEO,Healthcare,500,1,90
Defective Lead 2978,Lead2978,Company 433,,91,CEO,Finance,,1,70
Defective Lead 2979,Lead2979,Company 1995,,IND,,Healthcare,200,30,90
Defective Lead 2980,Lead2980,Company 749,(415) 555-2671,United States,Manager,Manufacturing,1000,180,10
Defective Lead 2981,Lead2981,Company 813,,UK,CEO,Finance,200,90,30
Defective Lead 2982,Lead2982,Company 1661,,IND,,IT,5,90,90
Defective Lead 2983,Lead2983,Company 806,+91 98765 43210,United States,,Manufacturing,20,7,90
Defective Lead 2984,Lead2984,Company 1196,+91 98765 43210,IND,Director,IT,200,3,90
Defective Lead 2985,Lead2985,Company 117,9876543210,India,Manager,,1000,,70
Defective Lead 2986,Lead2986,Company 747,,91,Manager,Manufacturing,,3,0
Defective Lead 2987,Lead2987,Company 917,+91 98765 43210,USA,CEO,,1000,7,10
Defective Lead 2988,Lead2988,Company 99,,91,,,200,1,30
Defective Lead 2989,Lead2989,Company 483,,91,,,200,,30
Defective Lead 2990,Lead2990,Company 484,4155552671,IN,Director,,5,180,
Defective Lead 2991,Lead2991,Company 1911,9876543210,US,Intern,IT,5,,70
Defective Lead 2992,Lead2992,Company 1354,9876543210,,CEO,Healthcare,200,180,0
Defective Lead 2993,Lead2993,Company 609,0091-9876543210,India,CEO,Finance,200,,10
Defective Lead 2994,Lead2994,Company 1340,0091-9876543210,IN,Intern,Finance,50,90,0
Defective Lead 2995,Lead2995,Company 525,4155552671,United States,VP Sales,IT,,180,70
Defective Lead 2996,Lead2996,Company 1629,,UK,,Healthcare,500,180,0
Defective Lead 2997,Lead2997,Company 1474,,India,,Finance,,15,
Defective Lead 2998,Lead2998,Company 871,0044 7700 900123,44,,,,15,0
Defective Lead 2999,Lead2999,Company 262,4155552671,India,,Manufacturing,5,15,30
Defective Lead 3000,Lead3000,Company 249,+91 98765 43210,91,Director,,20,7,90
Defective Lead 3001,Lead3001,Company 1983,9876543210,IND,Manager,Healthcare,5,1,10
Defective Lead 3002,Lead3002,Company 1109,+91 98765 43210,,Manager,Manufacturing,,90,90
Defective Lead 3003,Lead3003,Company 814,,91,Manager,Finance,1000,3,30
Defective Lead 3004,Lead3004,Company 1699,4155552671,IND,Intern,Finance,1000,3,5
Defective Lead 3005,Lead3005,Company 347,(415) 555-2671,,Director,,50,3,30
Defective Lead 3006,Lead3006,Company 440,+91 98765 43210,US,Director,Finance,,90,30
Defective Lead 3007,Lead3007,Company 347,0044 7700 900123,UK,CEO,,1000,,10
Defective Lead 3008,Lead3008,Company 1185,(415) 555-2671,U.K,,Manufacturing,50,1,5
Defective Lead 3009,Lead3009,Company 1196,9876543210,US,Director,IT,,7,5
Defective Lead 3010,Lead3010,Company 433,0044 7700 900123,IND,,Healthcare,,7,10
Defective Lead 3011,Lead3011,Company 1609,0044 7700 900123,USA,VP Sales,IT,20,30,0
Defective Lead 3012,Lead3012,Company 1321,,IN,Director,Manufacturing,,3,5
Defective Lead 3013,Lead3013,Company 1027,9876543210,44,,,500,7,0
Defective Lead 3014,Lead3014,Company 118,+44 7700 900123,USA,,,,30,90
Defective Lead 3015,Lead3015,Company 1428,(415) 555-2671,91,VP Sales,IT,1000,7,90
Defective Lead 3016,Lead3016,Company 919,9876543210,,VP Sales,Finance,200,3,70
Defective Lead 3017,Lead3017,Company 72,+91 98765 43210,USA,CEO,Manufacturing,1000,3,70
Defective Lead 3018,Lead3018,Company 236,+44 7700 900123,India,,,200,7,
Defective Lead 3019,Lead3019,Company 1983,9876543210,IND,,IT,5,30,70
Defective Lead 3020,Lead3020,Company 1302,9876543210,USA,CTO,,5,15,70
Defective Lead 3021,Lead3021,Company 1454,(415) 555-2671,,VP Sales,IT,200,,90
Defective Lead 3022,Lead3022,Company 1346,,India,Director,,50,1,70
Defective Lead 3023,Lead3023,Company 90,+44 7700 900123,USA,VP Sales,,,3,0
Defective Lead 3024,Lead3024,Company 428,+91 98765 43210,91,,IT,,3,90
Defective Lead 3025,Lead3025,Company 986,+91 98765 43210,US,Director,,5,3,90
Defective Lead 3026,Lead3026,Company 59,0044 7700 900123,India,Director,Finance,,7,70
Defective Lead 3027,Lead3027,Company 119,+44 7700 900123,India,,Finance,50,180,90
Defective Lead 3028,Lead3028,Company 1290,,India,,,200,3,0
Defective Lead 3029,Lead3029,Company 1334,+91 98765 43210,,Director,Finance,5,90,30
Defective Lead 3030,Lead3030,Company 610,+44 7700 900123,UK,Director,Healthcare,500,1,70
Defective Lead 3031,Lead3031,Company 20,0091-9876543210,UK,Director,Manufacturing,,3,0
Defective Lead 3032,Lead3032,Company 71,+91 98765 43210,,Manager,IT,500,,0
Defective Lead 3033,Lead3033,Company 1523,,USA,CTO,Healthcare,,7,5
Defective Lead 3034,Lead3034,Company 919,4155552671,IN,,IT,,30,90
Defective Lead 3035,Lead3035,Company 835,(415) 555-2671,IN,CEO,Manufacturing,,,30
Defective Lead 3036,Lead3036,Company 25,0091-9876543210,United States,,IT,1000,,10
Defective Lead 3037,Lead3037,Company 1555,0044 7700 900123,91,Manager,,20,1,90
Defective Lead 3038,Lead3038,Company 596,(415) 555-2671,IND,,,200,30,70
Defective Lead 3039,Lead3039,Company 514,4155552671,India,,Healthcare,5,30,90
Defective Lead 3040,Lead3040,Company 1137,,IN,Director,,5,1,30
Defective Lead 3041,Lead3041,Company 1607,+91 98765 43210,,Intern,Healthcare,20,30,
Defective Lead 3042,Lead3042,Company 1244,0044 7700 900123,IND,Manager,Healthcare,5,3,0
Defective Lead 3043,Lead3043,Company 1079,,US,,,1000,3,90
Defective Lead 3044,Lead3044,Company 850,9876543210,,VP Sales,,1000,3,70
Defective Lead 3045,Lead3045,Company 1785,,,,,1000,30,90
Defective Lead 3046,Lead3046,Company 1819,+91 98765 43210,US,,,5,30,70
Defective Lead 3047,Lead3047,Company 246,0044 7700 900123,,,Manufacturing,,,70
Defective Lead 3048,Lead3048,Company 1267,,UK,Director,,,7,0
Defective Lead 3049,Lead3049,Company 29,(415) 555-2671,USA,CTO,Healthcare,50,1,10
Defective Lead 3050,Lead3050,Company 729,,US,Intern,,1000,30,70
Defective Lead 3051,Lead3051,Company 1336,4155552671,44,VP Sales,Healthcare,50,1,30
Defective Lead 3052,Lead3052,Company 529,0044 7700 900123,44,,,20,,10
Defective Lead 3053,Lead3053,Company 1625,,91,Director,IT,1000,1,30
Defective Lead 3054,Lead3054,Company 1600,+91 98765 43210,U.K,CEO,Healthcare,200,7,90
Defective Lead 3055,Lead3055,Company 279,,,CTO,,500,,90
Defective Lead 3056,Lead3056,Company 192,4155552671,India,CEO,IT,5,180,5
Defective Lead 3057,Lead3057,Company 28,+44 7700 900123,IN,CEO,Finance,50,3,5
Defective Lead 3058,Lead3058,Company 450,(415) 555-2671,,,Finance,500,1,90
Defective Lead 3059,Lead3059,Company 1799,+91 98765 43210,United States,VP Sales,Healthcare,50,7,
Defective Lead 3060,Lead3060,Company 1911,0044 7700 900123,,Manager,Healthcare,50,3,90
Defective Lead 3061,Lead3061,Company 323,,91,CEO,IT,1000,90,70
Defective Lead 3062,Lead3062,Company 314,(415) 555-2671,US,Intern,,200,90,
Defective Lead 3063,Lead3063,Company 435,0044 7700 900123,UK,CEO,,1000,7,90
Defective Lead 3064,Lead3064,Company 1002,0091-9876543210,,VP Sales,IT,,,30
Defective Lead 3065,Lead3065,Company 1990,+91 98765 43210,91,,IT,5,1,10
Defective Lead 3066,Lead3066,Company 792,,,Manager,,1000,,70
Defective Lead 3067,Lead3067,Company 561,+91 98765 43210,IN,,Healthcare,50,30,30
Defective Lead 3068,Lead3068,Company 1962,4155552671,,Intern,,50,,70
Defective Lead 3069,Lead3069,Company 807,+91 98765 43210,IND,Manager,Manufacturing,20,15,5
Defective Lead 3070,Lead3070,Company 1090,+44 7700 900123,,CTO,Manufacturing,,1,30
Defective Lead 3071,Lead3071,Company 1766,(415) 555-2671,USA,CTO,Finance,200,,
Defective Lead 3072,Lead3072,Company 1477,(415) 555-2671,India,Director,,50,90,90
Defective Lead 3073,Lead3073,Company 385,(415) 555-2671,US,Director,,,7,70
Defective Lead 3074,Lead3074,Company 478,,India,Manager,,,,
Defective Lead 3075,Lead3075,Company 1723,+44 7700 900123,91,CTO,IT,20,3,5
Defective Lead 3076,Lead3076,Company 129,,,VP Sales,Finance,5,3,10
Defective Lead 3077,Lead3077,Company 1673,+44 7700 900123,UK,VP Sales,Healthcare,,,70
Defective Lead 3078,Lead3078,Company 837,0044 7700 900123,,CEO,Finance,20,1,30
Defective Lead 3079,Lead3079,Company 613,(415) 555-2671,United States,VP Sales,Finance,,,90
Defective Lead 3080,Lead3080,Company 1390,+91 98765 43210,44,Manager,Finance,20,1,10
Defective Lead 3081,Lead3081,Company 1592,0091-9876543210,US,Intern,Finance,,90,
Defective Lead 3082,Lead3082,Company 1192,,UK,VP Sales,Healthcare,500,90,30
Defective Lead 3083,Lead3083,Company 124,(415) 555-2671,India,Intern,Finance,200,15,70
Defective Lead 3084,Lead3084,Company 311,0091-9876543210,,,,500,15,5
Defective Lead 3085,Lead3085,Company 1159,(415) 555-2671,44,Director,IT,50,3,90
Defective Lead 3086,Lead3086,Company 998,(415) 555-2671,India,Manager,,1000,30,70
Defective Lead 3087,Lead3087,Company 77,,44,Manager,Manufacturing,1000,,70
Defective Lead 3088,Lead3088,Company 1437,0044 7700 900123,UK,Intern,,500,180,10
Defective Lead 3089,Lead3089,Company 1652,4155552671,UK,Manager,Manufacturing,,7,10
Defective Lead 3090,Lead3090,Company 952,+44 7700 900123,,CTO,Healthcare,200,30,5
Defective Lead 3091,Lead3091,Company 1058,9876543210,IN,CTO,,,180,
Defective Lead 3092,Lead3092,Company 72,(415) 555-2671,UK,,,,,70
Defective Lead 3093,Lead3093,Company 939,+44 7700 900123,UK,CTO,Healthcare,5,90,5
Defective Lead 3094,Lead3094,Company 733,+44 7700 900123,UK,,Manufacturing,5,180,70
Defective Lead 3095,Lead3095,Company 933,9876543210,44,CEO,Manufacturing,1000,180,5
Defective Lead 3096,Lead3096,Company 157,,United States,VP Sales,Finance,,,10
Defective Lead 3097,Lead3097,Company 943,,UK,,Healthcare,200,7,5
Defective Lead 3098,Lead3098,Company 877,0044 7700 900123,United States,VP Sales,Finance,500,15,30
Defective Lead 3099,Lead3099,Company 641,0091-9876543210,United States,Director,Manufacturing,20,7,5
Defective Lead 3100,Lead3100,Company 935,+91 98765 43210,IN,VP Sales,Manufacturing,20,7,30
Defective Lead 3101,Lead3101,Company 843,+44 7700 900123,US,,IT,,1,
Defective Lead 3102,Lead3102,Company 839,9876543210,IND,Intern,IT,20,30,0
Defective Lead 3103,Lead3103,Company 1916,+44 7700 900123,,Director,,1000,15,
Defective Lead 3104,Lead3104,Company 293,,IND,Director,,1000,7,30
Defective Lead 3105,Lead3105,Company 806,,,Intern,,20,,90
Defective Lead 3106,Lead3106,Company 1626,9876543210,91,Director,Healthcare,1000,,0
Defective Lead 3107,Lead3107,Company 570,9876543210,,,Finance,50,,0
Defective Lead 3108,Lead3108,Company 82,,IND,,Finance,500,,70
Defective Lead 3109,Lead3109,Company 1826,+91 98765 43210,IN,VP Sales,Manufacturing,200,3,5
Defective Lead 3110,Lead3110,Company 1910,0091-9876543210,44,,IT,50,180,90
Defective Lead 3111,Lead3111,Company 1368,0091-9876543210,UK,Intern,IT,1000,1,0
Defective Lead 3112,Lead3112,Company 1871,+44 7700 900123,91,Intern,,,1,30
Defective Lead 3113,Lead3113,Company 854,(415) 555-2671,IND,Intern,,5,3,5
Defective Lead 3114,Lead3114,Company 1133,0091-9876543210,44,CTO,Healthcare,500,7,30
Defective Lead 3115,Lead3115,Company 1682,4155552671,India,Director,IT,1000,90,90
Defective Lead 3116,Lead3116,Company 300,9876543210,IND,,Manufacturing,1000,30,5
Defective Lead 3117,Lead3117,Company 1914,,India,Director,Manufacturing,200,30,10
Defective Lead 3118,Lead3118,Company 567,4155552671,,CEO,Manufacturing,1000,7,70
Defective Lead 3119,Lead3119,Company 14,+44 7700 900123,U.K,Director,Finance,1000,30,5
Defective Lead 3120,Lead3120,Company 473,9876543210,U.K,,,,15,90
Defective Lead 3121,Lead3121,Company 212,9876543210,,Intern,IT,50,3,70
Defective Lead 3122,Lead3122,Company 1269,(415) 555-2671,,,Manufacturing,5,180,30
Defective Lead 3123,Lead3123,Company 594,+44 7700 900123,IND,VP Sales,IT,20,180,
Defective Lead 3124,Lead3124,Company 370,4155552671,UK,Director,,20,180,10
Defective Lead 3125,Lead3125,Company 1635,,USA,VP Sales,Finance,200,,90
Defective Lead 3126,Lead3126,Company 1226,,44,Intern,,500,1,90
Defective Lead 3127,Lead3127,Company 184,+91 98765 43210,IND,,,20,90,30
Defective Lead 3128,Lead3128,Company 84,+44 7700 900123,U.K,VP Sales,IT,50,3,5
Defective Lead 3129,Lead3129,Company 140,+44 7700 900123,UK,,Healthcare,,15,
Defective Lead 3130,Lead3130,Company 629,0091-9876543210,UK,Manager,IT,20,7,10
Defective Lead 3131,Lead3131,Company 1784,,US,VP Sales,Finance,20,180,90
Defective Lead 3132,Lead3132,Company 561,0044 7700 900123,44,Director,Manufacturing,1000,3,
Defective Lead 3133,Lead3133,Company 1828,0044 7700 900123,44,CEO,,,15,10
Defective Lead 3134,Lead3134,Company 1292,+44 7700 900123,US,Director,Healthcare,200,30,
Defective Lead 3135,Lead3135,Company 1128,,India,CEO,Healthcare,500,30,70
Defective Lead 3136,Lead3136,Company 1733,0044 7700 900123,U.K,,Healthcare,50,30,
Defective Lead 3137,Lead3137,Company 610,+44 7700 900123,44,CTO,,,1,5
Defective Lead 3138,Lead3138,Company 313,+44 7700 900123,IN,Intern,Manufacturing,5,1,10
Defective Lead 3139,Lead3139,Company 1555,4155552671,44,,,50,3,0
Defective Lead 3140,Lead3140,Company 1589,4155552671,44,CEO,Manufacturing,50,15,10
Defective Lead 3141,Lead3141,Company 1063,,IND,CTO,,500,3,10
Defective Lead 3142,Lead3142,Company 6,0091-9876543210,91,,Manufacturing,5,30,0
Defective Lead 3143,Lead3143,Company 321,+91 98765 43210,India,,Healthcare,500,3,30
Defective Lead 3144,Lead3144,Company 309,+44 7700 900123,91,CEO,Finance,500,180,70
Defective Lead 3145,Lead3145,Company 1106,0044 7700 900123,91,,Healthcare,200,7,70
Defective Lead 3146,Lead3146,Company 1991,(415) 555-2671,91,,,500,1,30
Defective Lead 3147,Lead3147,Company 1974,0091-9876543210,U.K,VP Sales,Manufacturing,50,30,0
Defective Lead 3148,Lead3148,Company 1612,+91 98765 43210,IN,,,5,1,
Defective Lead 3149,Lead3149,Company 448,9876543210,44,CTO,,,15,10
Defective Lead 3150,Lead3150,Company 1815,,,VP Sales,,20,30,70
Defective Lead 3151,Lead3151,Company 408,4155552671,United States,CEO,Manufacturing,50,180,5
Defective Lead 3152,Lead3152,Company 853,4155552671,US,,Finance,50,30,70
Defective Lead 3153,Lead3153,Company 1239,+91 98765 43210,USA,Director,Finance,500,1,90
Defective Lead 3154,Lead3154,Company 654,(415) 555-2671,U.K,Director,IT,1000,,70
Defective Lead 3155,Lead3155,Company 59,0044 7700 900123,44,CEO,Manufacturing,5,3,0
Defective Lead 3156,Lead3156,Company 1931,+44 7700 900123,US,CTO,IT,1000,7,30
