First _Name,Last_Name,Company,Mobile,Country,Job_Title,Industry,Company_Size,Last_Activity_Days,Web_Engagement_Score
Defective Lead 4672,Lead4672,Company 1303,4155552671,44,VP Sales,Finance,200,180,70
Defective Lead 4673,Lead4673,Company 1986,+44 7700 900123,U.K,Director,,50,1,70
Defective Lead 4674,Lead4674,Company 180,(415) 555-2671,India,Intern,,,3,5
Defective Lead 4675,Lead4675,Company 1497,,IN,CTO,,20,,10
Defective Lead 4676,Lead4676,Company 1218,,USA,Manager,IT,1000,30,
Defective Lead 4677,Lead4677,Company 523,+44 7700 900123,India,,Healthcare,,180,
Defective Lead 4678,Lead4678,Company 1961,,USA,Director,Healthcare,200,30,10
Defective Lead 4679,Lead4679,Company 1808,,IND,,Healthcare,1000,1,0
Defective Lead 4680,Lead4680,Company 5,,UK,Manager,,5,15,30
Defective Lead 4681,Lead4681,Company 820,0044 7700 900123,,CTO,IT,20,90,10
Defective Lead 4682,Lead4682,Company 390,4155552671,91,CEO,IT,5,7,10
Defective Lead 4683,Lead4683,Company 1934,9876543210,91,CEO,,20,3,0
Defective Lead 4684,Lead4684,Company 215,0091-9876543210,UK,Intern,Healthcare,20,30,0
Defective Lead 4685,Lead4685,Company 1073,,India,,Healthcare,5,,10
Defective Lead 4686,Lead4686,Company 1871,(415) 555-2671,IND,Intern,,500,180,0
Defective Lead 4687,Lead4687,Company 1289,+44 7700 900123,United States,CEO,,1000,1,0
Defective Lead 4688,Lead4688,Company 1654,9876543210,91,Manager,IT,500,30,
Defective Lead 4689,Lead4689,Company 927,0091-9876543210,44,,,1000,180,70
Defective Lead 4690,Lead4690,Company 1292,,USA,CEO,Manufacturing,5,3,10
Defective Lead 4691,Lead4691,Company 1606,0091-9876543210,IN,CEO,,50,30,5
Defective Lead 4692,Lead4692,Company 681,0091-9876543210,91,,,20,7,10
Defective Lead 4693,Lead4693,Company 444,(415) 555-2671,IND,,,200,180,
Defective Lead 4694,Lead4694,Company 191,4155552671,USA,VP Sales,,50,180,10
Defective Lead 4695,Lead4695,Company 501,+91 98765 43210,United States,CEO,Healthcare,1000,7,
Defective Lead 4696,Lead4696,Company 890,+91 98765 43210,UK,Director,Manufacturing,20,,
Defective Lead 4697,Lead4697,Company 799,0091-9876543210,,,Finance,1000,180,
Defective Lead 4698,Lead4698,Company 107,,44,CTO,IT,200,7,0
Defective Lead 4699,Lead4699,Company 661,(415) 555-2671,91,CTO,Healthcare,20,3,70
Defective Lead 4700,Lead4700,Company 1720,,US,Intern,Healthcare,20,,
Defective Lead 4701,Lead4701,Company 735,4155552671,India,Intern,Healthcare,5,180,10
Defective Lead 4702,Lead4702,Company 303,0044 7700 900123,United States,,Healthcare,200,180,30
Defective Lead 4703,Lead4703,Company 1901,0091-9876543210,U.K,Manager,,1000,30,
Defective Lead 4704,Lead4704,Company 358,9876543210,,,Healthcare,200,7,70
Defective Lead 4705,Lead4705,Company 388,9876543210,UK,Director,Healthcare,1000,30,90
Defective Lead 4706,Lead4706,Company 1908,,IND,CTO,,,180,70
Defective Lead 4707,Lead4707,Company 405,+91 98765 43210,UK,Manager,Manufacturing,,3,70
Defective Lead 4708,Lead4708,Company 341,4155552671,US,CEO,,,30,
Defective Lead 4709,Lead4709,Company 1855,0091-9876543210,USA,CEO,,50,1,90
Defective Lead 4710,Lead4710,Company 878,(415) 555-2671,US,,Manufacturing,,30,90
Defective Lead 4711,Lead4711,Company 1259,,IN,Intern,,5,90,
Defective Lead 4712,Lead4712,Company 756,4155552671,IN,CEO,Healthcare,200,180,
Defective Lead 4713,Lead4713,Company 859,+44 7700 900123,U.K,Intern,Healthcare,,1,90
Defective Lead 4714,Lead4714,Company 718,0044 7700 900123,U.K,,,1000,15,10
Defective Lead 4715,Lead4715,Company 934,9876543210,U.K,VP Sales,Finance,50,30,70
Defective Lead 4716,Lead4716,Company 1749,+91 98765 43210,United States,,,5,15,0
Defective Lead 4717,Lead4717,Company 1587,4155552671,USA,,Finance,200,3,10
Defective Lead 4718,Lead4718,Company 180,9876543210,IND,Manager,IT,500,30,10
Defective Lead 4719,Lead4719,Company 223,0044 7700 900123,India,CTO,,,7,0
Defective Lead 4720,Lead4720,Company 542,+91 98765 43210,USA,,Healthcare,1000,15,0
Defective Lead 4721,Lead4721,Company 1488,,USA,Director,Manufacturing,,15,
Defective Lead 4722,Lead4722,Company 1674,0091-9876543210,IN,Manager,Healthcare,50,1,30
Defective Lead 4723,Lead4723,Company 1431,,U.K,,,5,15,10
Defective Lead 4724,Lead4724,Company 873,,44,,,5,1,10
Defective Lead 4725,Lead4725,Company 1533,(415) 555-2671,USA,,Manufacturing,50,3,
Defective Lead 4726,Lead4726,Company 179,(415) 555-2671,IN,,,1000,3,30
Defective Lead 4727,Lead4727,Company 343,+91 98765 43210,United States,Director,,,180,
Defective Lead 4728,Lead4728,Company 633,0091-9876543210,USA,Director,,,30,
Defective Lead 4729,Lead4729,Company 44,0044 7700 900123,IN,Manager,Finance,,15,0
Defective Lead 4730,Lead4730,Company 1672,(415) 555-2671,United States,VP Sales,IT,,7,5
Defective Lead 4731,Lead4731,Company 813,4155552671,91,,Healthcare,50,1,10
Defective Lead 4732,Lead4732,Company 2,+44 7700 900123,U.K,CEO,,500,7,30
Defective Lead 4733,Lead4733,Company 1214,+91 98765 43210,,CTO,IT,5,90,10
Defective Lead 4734,Lead4734,Company 1249,0091-9876543210,,Intern,Healthcare,5,90,5
Defective Lead 4735,Lead4735,Company 1294,,U.K,,Healthcare,,15,0
Defective Lead 4736,Lead4736,Company 418,(415) 555-2671,IND,Manager,,200,1,70
Defective Lead 4737,Lead4737,Company 417,0091-9876543210,44,,,,3,10
Defective Lead 4738,Lead4738,Company 1371,,U.K,Director,,20,7,0
Defective Lead 4739,Lead4739,Company 1913,,United States,CEO,Healthcare,,3,30
Defective Lead 4740,Lead4740,Company 1216,4155552671,India,CTO,,,15,
Defective Lead 4741,Lead4741,Company 1298,0044 7700 900123,IN,VP Sales,,1000,7,
Defective Lead 4742,Lead4742,Company 1513,,U.K,,Healthcare,1000,180,5
Defective Lead 4743,Lead4743,Company 1272,,IN,Manager,IT,5,3,30
Defective Lead 4744,Lead4744,Company 1908,,,,Finance,500,30,5
Defective Lead 4745,Lead4745,Company 1062,,44,Intern,Manufacturing,20,180,5
Defective Lead 4746,Lead4746,Company 706,9876543210,IN,Manager,Manufacturing,,15,0
Defective Lead 4747,Lead4747,Company 1292,+44 7700 900123,India,VP Sales,,,,90
Defective Lead 4748,Lead4748,Company 181,0091-9876543210,USA,VP Sales,Manufacturing,5,90,90
Defective Lead 4749,Lead4749,Company 1617,+44 7700 900123,IND,,Healthcare,,3,70
Defective Lead 4750,Lead4750,Company 558,0091-9876543210,91,,IT,200,30,0
Defective Lead 4751,Lead4751,Company 307,4155552671,United States,Intern,,200,7,5
Defective Lead 4752,Lead4752,Company 1142,(415) 555-2671,India,CTO,Manufacturing,50,,90
Defective Lead 4753,Lead4753,Company 164,4155552671,,CTO,Finance,500,,30
Defective Lead 4754,Lead4754,Company 448,,United States,Intern,,5,15,0
Defective Lead 4755,Lead4755,Company 787,+44 7700 900123,US,Intern,,,,
Defective Lead 4756,Lead4756,Company 818,,USA,CTO,Healthcare,1000,3,70
Defective Lead 4757,Lead4757,Company 1520,,U.K,Director,Manufacturing,5,180,5
Defective Lead 4758,Lead4758,Company 912,4155552671,IN,Director,IT,50,3,70
Defective Lead 4759,Lead4759,Company 1679,(415) 555-2671,U.K,Director,IT,500,3,
Defective Lead 4760,Lead4760,Company 1875,0044 7700 900123,44,Manager,Finance,200,,30
Defective Lead 4761,Lead4761,Company 151,,,Intern,,,1,
Defective Lead 4762,Lead4762,Company 667,9876543210,U.K,Intern,Manufacturing,500,7,
Defective Lead 4763,Lead4763,Company 1680,4155552671,,,IT,1000,15,0
Defective Lead 4764,Lead4764,Company 1062,,,CEO,Healthcare,200,90,5
Defective Lead 4765,Lead4765,Company 789,0091-9876543210,U.K,CEO,,200,30,
Defective Lead 4766,Lead4766,Company 1401,,IND,,IT,20,7,0
Defective Lead 4767,Lead4767,Company 202,0091-9876543210,U.K,CTO,IT,50,180,
Defective Lead 4768,Lead4768,Company 1714,9876543210,,VP Sales,,,30,10
Defective Lead 4769,Lead4769,Company 1104,+91 98765 43210,USA,,Healthcare,200,1,10
Defective Lead 4770,Lead4770,Company 313,,,Intern,,200,3,0
Defective Lead 4771,Lead4771,Company 1843,,IN,CEO,,20,90,90
Defective Lead 4772,Lead4772,Company 1541,9876543210,U.K,Manager,Healthcare,50,,90
Defective Lead 4773,Lead4773,Company 1816,9876543210,USA,CEO,Finance,50,90,5
Defective Lead 4774,Lead4774,Company 872,+91 98765 43210,,CEO,Finance,,,5
Defective Lead 4775,Lead4775,Company 1163,,USA,Director,Manufacturing,50,30,0
Defective Lead 4776,Lead4776,Company 1579,9876543210,,,,,90,30
Defective Lead 4777,Lead4777,Company 311,9876543210,UK,Intern,IT,200,3,30
Defective Lead 4778,Lead4778,Company 1028,9876543210,,CEO,Healthcare,,,70
Defective Lead 4779,Lead4779,Company 1398,4155552671,India,VP Sales,,20,30,
Defective Lead 4780,Lead4780,Company 772,+91 98765 43210,United States,Manager,Healthcare,500,7,0
Defective Lead 4781,Lead4781,Company 294,4155552671,India,,IT,500,,0
Defective Lead 4782,Lead4782,Company 152,+91 98765 43210,UK,CEO,Finance,,3,90
Defective Lead 4783,Lead4783,Company 137,4155552671,,Director,,,,90
Defective Lead 4784,Lead4784,Company 636,+44 7700 900123,IN,,,,7,
Defective Lead 4785,Lead4785,Company 819,+44 7700 900123,US,,Healthcare,200,15,90
Defective Lead 4786,Lead4786,Company 900,+91 98765 43210,USA,Intern,Healthcare,50,3,30
Defective Lead 4787,Lead4787,Company 1904,,UK,CTO,Healthcare,,30,5
Defective Lead 4788,Lead4788,Company 798,0044 7700 900123,U.K,,Healthcare,500,1,0
Defective Lead 4789,Lead4789,Company 1627,9876543210,UK,,IT,20,,5
Defective Lead 4790,Lead4790,Company 116,,United States,VP Sales,IT,20,3,10
Defective Lead 4791,Lead4791,Company 1303,9876543210,,,Healthcare,200,180,70
Defective Lead 4792,Lead4792,Company 1300,,USA,Manager,Healthcare,,180,10
Defective Lead 4793,Lead4793,Company 1685,0091-9876543210,91,CEO,Finance,20,,70
Defective Lead 4794,Lead4794,Company 1156,(415) 555-2671,USA,,Manufacturing,200,180,5
Defective Lead 4795,Lead4795,Company 1468,4155552671,44,Manager,Manufacturing,50,7,5
Defective Lead 4796,Lead4796,Company 78,4155552671,India,Director,Finance,1000,3,0
Defective Lead 4797,Lead4797,Company 1796,0044 7700 900123,USA,Manager,Manufacturing,50,30,10
Defective Lead 4798,Lead4798,Company 838,4155552671,IN,CTO,Manufacturing,20,180,
Defective Lead 4799,Lead4799,Company 1962,0091-9876543210,,CTO,Healthcare,500,90,5
Defective Lead 4800,Lead4800,Company 1788,+91 98765 43210,44,Intern,Finance,200,1,0
Defective Lead 4801,Lead4801,Company 613,,44,Intern,Manufacturing,200,,
Defective Lead 4802,Lead4802,Company 400,(415) 555-2671,IND,Manager,,,3,
Defective Lead 4803,Lead4803,Company 1648,+91 98765 43210,USA,Director,,50,1,5
Defective Lead 4804,Lead4804,Company 1784,9876543210,India,,Healthcare,200,90,10
Defective Lead 4805,Lead4805,Company 1991,0091-9876543210,IND,VP Sales,,,3,0
Defective Lead 4806,Lead4806,Company 770,(415) 555-2671,IN,CTO,Healthcare,,30,
Defective Lead 4807,Lead4807,Company 1062,0091-9876543210,USA,Intern,Manufacturing,,30,
Defective Lead 4808,Lead4808,Company 1481,9876543210,U.K,Director,,1000,1,10
Defective Lead 4809,Lead4809,Company 128,+44 7700 900123,44,Intern,,20,1,70
Defective Lead 4810,Lead4810,Company 136,(415) 555-2671,U.K,VP Sales,IT,50,180,0
Defective Lead 4811,Lead4811,Company 60,+91 98765 43210,,,Finance,50,15,10
Defective Lead 4812,Lead4812,Company 41,,U.K,,,1000,180,5
Defective Lead 4813,Lead4813,Company 487,9876543210,USA,Manager,,5,30,70
Defective Lead 4814,Lead4814,Company 849,(415) 555-2671,United States,,Healthcare,,90,5
Defective Lead 4815,Lead4815,Company 1516,4155552671,UK,,Finance,5,90,90
Defective Lead 4816,Lead4816,Company 679,+91 98765 43210,91,Intern,Finance,,30,70
Defective Lead 4817,Lead4817,Company 1498,,91,VP Sales,IT,500,,70
Defective Lead 4818,Lead4818,Company 66,+44 7700 900123,United States,CEO,Healthcare,200,15,90
Defective Lead 4819,Lead4819,Company 517,4155552671,91,CTO,IT,,,0
Defective Lead 4820,Lead4820,Company 1608,,IN,Director,,20,90,
Defective Lead 4821,Lead4821,Company 637,,44,Director,,1000,90,0
Defective Lead 4822,Lead4822,Company 1847,+91 98765 43210,UK,CTO,Healthcare,50,,90
Defective Lead 4823,Lead4823,Company 1002,,IN,CEO,IT,500,30,30
Defective Lead 4824,Lead4824,Company 660,4155552671,IND,Director,,500,90,30
Defective Lead 4825,Lead4825,Company 1926,0044 7700 900123,US,,,,3,0
Defective Lead 4826,Lead4826,Company 744,+44 7700 900123,USA,VP Sales,,,30,70
Defective Lead 4827,Lead4827,Company 680,,UK,CEO,,200,15,30
Defective Lead 4828,Lead4828,Company 1613,,IND,CTO,Finance,20,7,5
Defective Lead 4829,Lead4829,Company 1442,+91 98765 43210,,VP Sales,Manufacturing,1000,180,70
Defective Lead 4830,Lead4830,Company 1028,+91 98765 43210,US,CTO,IT,20,90,
Defective Lead 4831,Lead4831,Company 572,0091-9876543210,U.K,,,5,15,
Defective Lead 4832,Lead4832,Company 1327,0091-9876543210,IN,Intern,Finance,20,30,0
Defective Lead 4833,Lead4833,Company 618,0091-9876543210,,,Manufacturing,1000,3,70
Defective Lead 4834,Lead4834,Company 528,0044 7700 900123,91,,,200,,90
Defective Lead 4835,Lead4835,Company 341,4155552671,UK,,,500,180,10
Defective Lead 4836,Lead4836,Company 941,+91 98765 43210,US,CEO,Finance,200,1,30
Defective Lead 4837,Lead4837,Company 678,(415) 555-2671,,,,5,3,
Defective Lead 4838,Lead4838,Company 1887,(415) 555-2671,US,Intern,Finance,,15,5
Defective Lead 4839,Lead4839,Company 1137,4155552671,U.K,CTO,,500,90,90
Defective Lead 4840,Lead4840,Company 48,+44 7700 900123,U.K,CTO,Finance,,3,30
Defective Lead 4841,Lead4841,Company 866,(415) 555-2671,IN,VP Sales,Manufacturing,,,5
Defective Lead 4842,Lead4842,Company 520,(415) 555-2671,UK,,,500,90,
Defective Lead 4843,Lead4843,Company 320,0044 7700 900123,,CTO,IT,,,
Defective Lead 4844,Lead4844,Company 427,(415) 555-2671,,Manager,,,15,5
Defective Lead 4845,Lead4845,Company 610,9876543210,,VP Sales,Manufacturing,,1,0
Defective Lead 4846,Lead4846,Company 1313,,UK,CTO,,20,180,5
Defective Lead 4847,Lead4847,Company 422,9876543210,IND,Intern,IT,500,3,70
Defective Lead 4848,Lead4848,Company 1959,(415) 555-2671,IND,,Finance,5,,0
Defective Lead 4849,Lead4849,Company 576,0091-9876543210,IN,VP Sales,Manufacturing,1000,3,
Defective Lead 4850,Lead4850,Company 1713,0091-9876543210,44,VP Sales,Finance,20,1,5
Defective Lead 4851,Lead4851,Company 458,(415) 555-2671,44,,Manufacturing,,30,70
Defective Lead 4852,Lead4852,Company 762,4155552671,,CTO,,50,180,30
Defective Lead 4853,Lead4853,Company 277,0044 7700 900123,,CEO,,20,7,30
Defective Lead 4854,Lead4854,Company 83,0091-9876543210,IN,,Manufacturing,200,90,5
Defective Lead 4855,Lead4855,Company 1770,9876543210,91,CEO,,500,15,5
Defective Lead 4856,Lead4856,Company 1759,,IND,VP Sales,IT,,,
Defective Lead 4857,Lead4857,Company 575,,44,Manager,Manufacturing,,90,5
Defective Lead 4858,Lead4858,Company 1535,+91 98765 43210,USA,VP Sales,IT,200,1,0
Defective Lead 4859,Lead4859,Company 1914,0044 7700 900123,91,Director,Finance,5,30,
Defective Lead 4860,Lead4860,Company 1060,0044 7700 900123,United States,Director,Finance,,1,10
Defective Lead 4861,Lead4861,Company 967,(415) 555-2671,United States,Intern,Finance,200,30,0
Defective Lead 4862,Lead4862,Company 127,+91 98765 43210,USA,,Healthcare,5,30,0
Defective Lead 4863,Lead4863,Company 1071,0091-9876543210,,Manager,Finance,5,15,5
Defective Lead 4864,Lead4864,Company 166,9876543210,India,CTO,,,3,90
Defective Lead 4865,Lead4865,Company 1812,0091-9876543210,UK,Manager,Healthcare,20,3,90
Defective Lead 4866,Lead4866,Company 1981,+44 7700 900123,U.K,CTO,Finance,50,30,
Defective Lead 4867,Lead4867,Company 145,+91 98765 43210,91,,Finance,50,,5
Defective Lead 4868,Lead4868,Company 1866,0044 7700 900123,UK,Manager,,5,180,0
Defective Lead 4869,Lead4869,Company 1507,,,Intern,Finance,50,3,0
Defective Lead 4870,Lead4870,Company 817,0044 7700 900123,IN,VP Sales,Finance,20,180,
Defective Lead 4871,Lead4871,Company 1159,4155552671,U.K,CTO,IT,50,90,
Defective Lead 4872,Lead4872,Company 1527,+44 7700 900123,,,,5,15,0
Defective Lead 4873,Lead4873,Company 1650,+44 7700 900123,44,VP Sales,IT,20,7,0
Defective Lead 4874,Lead4874,Company 586,,IN,,,,30,30
Defective Lead 4875,Lead4875,Company 309,9876543210,IN,Intern,IT,5,1,70
Defective Lead 4876,Lead4876,Company 1406,0091-9876543210,India,,IT,,90,70
Defective Lead 4877,Lead4877,Company 1395,,91,CTO,IT,20,1,5
Defective Lead 4878,Lead4878,Company 916,(415) 555-2671,US,,Healthcare,,,
Defective Lead 4879,Lead4879,Company 297,,IN,CEO,,50,7,5
Defective Lead 4880,Lead4880,Company 1672,(415) 555-2671,,Director,,1000,30,30
Defective Lead 4881,Lead4881,Company 822,,US,,IT,,,10
Defective Lead 4882,Lead4882,Company 1420,0044 7700 900123,IND,CEO,Finance,200,3,0
Defective Lead 4883,Lead4883,Company 1884,0044 7700 900123,USA,Manager,Manufacturing,500,30,
Defective Lead 4884,Lead4884,Company 1094,,U.K,CEO,,50,180,5
Defective Lead 4885,Lead4885,Company 1136,,IND,,Healthcare,50,1,70
Defective Lead 4886,Lead4886,Company 324,9876543210,USA,Director,Manufacturing,1000,30,90
Defective Lead 4887,Lead4887,Company 1429,9876543210,IN,Manager,Manufacturing,500,,30
Defective Lead 4888,Lead4888,Company 210,0044 7700 900123,,Manager,Finance,500,90,90
Defective Lead 4889,Lead4889,Company 104,4155552671,USA,Intern,Healthcare,500,90,70
Defective Lead 4890,Lead4890,Company 1163,,,CEO,,200,3,0
Defective Lead 4891,Lead4891,Company 1282,0091-9876543210,IND,CTO,Healthcare,50,15,30
Defective Lead 4892,Lead4892,Company 477,9876543210,44,Manager,,200,180,90
Defective Lead 4893,Lead4893,Company 292,+44 7700 900123,IN,CEO,Manufacturing,5,3,10
Defective Lead 4894,Lead4894,Company 1621,+91 98765 43210,United States,CEO,Healthcare,1000,1,90
Defective Lead 4895,Lead4895,Company 602,,US,Intern,Healthcare,500,3,
Defective Lead 4896,Lead4896,Company 1027,9876543210,,CEO,Manufacturing,200,30,70
Defective Lead 4897,Lead4897,Company 1630,4155552671,United States,CEO,Finance,,,70
Defective Lead 4898,Lead4898,Company 233,4155552671,US,Director,,50,3,5
Defective Lead 4899,Lead4899,Company 1291,(415) 555-2671,United States,Manager,IT,200,3,70
Defective Lead 4900,Lead4900,Company 950,+91 98765 43210,US,,Finance,,1,10
Defective Lead 4901,Lead4901,Company 1986,(415) 555-2671,United States,VP Sales,Finance,500,15,10
Defective Lead 4902,Lead4902,Company 365,,India,,,5,90,70
Defective Lead 4903,Lead4903,Company 1095,+44 7700 900123,44,VP Sales,Finance,500,1,90
Defective Lead 4904,Lead4904,Company 1864,+44 7700 900123,IN,Manager,Healthcare,50,3,0
Defective Lead 4905,Lead4905,Company 39,+44 7700 900123,United States,,Manufacturing,200,30,5
Defective Lead 4906,Lead4906,Company 1622,+91 98765 43210,India,CEO,Healthcare,5,7,10
Defective Lead 4907,Lead4907,Company 936,,44,CTO,Manufacturing,1000,3,0
Defective Lead 4908,Lead4908,Company 1109,4155552671,UK,Manager,Manufacturing,20,3,0
Defective Lead 4909,Lead4909,Company 720,0091-9876543210,44,,,,90,5
Defective Lead 4910,Lead4910,Company 1967,4155552671,U.K,CTO,IT,5,3,30
Defective Lead 4911,Lead4911,Company 883,0091-9876543210,IND,Intern,Healthcare,,,
Defective Lead 4912,Lead4912,Company 1331,4155552671,91,CEO,Manufacturing,,1,
Defective Lead 4913,Lead4913,Company 1281,,UK,CEO,,,3,
Defective Lead 4914,Lead4914,Company 157,,US,,IT,,15,90
Defective Lead 4915,Lead4915,Company 802,+44 7700 900123,,,Manufacturing,500,7,10
Defective Lead 4916,Lead4916,Company 339,+91 98765 43210,US,Intern,Finance,20,3,90
Defective Lead 4917,Lead4917,Company 849,+44 7700 900123,IND,Director,,1000,15,30
Defective Lead 4918,Lead4918,Company 1826,+91 98765 43210,44,CEO,Manufacturing,20,1,
Defective Lead 4919,Lead4919,Company 270,4155552671,91,Director,Healthcare,200,15,70
Defective Lead 4920,Lead4920,Company 71,,,CEO,,,90,
Defective Lead 4921,Lead4921,Company 688,+44 7700 900123,US,CTO,Healthcare,5,90,
Defective Lead 4922,Lead4922,Company 931,0091-9876543210,United States,Director,Finance,5,15,10
Defective Lead 4923,Lead4923,Company 222,+44 7700 900123,UK,VP Sales,,1000,,10
Defective Lead 4924,Lead4924,Company 593,0044 7700 900123,U.K,Intern,Healthcare,20,3,90
Defective Lead 4925,Lead4925,Company 160,,IN,Manager,IT,200,7,10
Defective Lead 4926,Lead4926,Company 383,9876543210,United States,CTO,IT,200,30,30
Defective Lead 4927,Lead4927,Company 1917,9876543210,U.K,,,50,,70
Defective Lead 4928,Lead4928,Company 69,(415) 555-2671,USA,CTO,,1000,30,5
Defective Lead 4929,Lead4929,Company 91,0091-9876543210,United States,VP Sales,,500,180,
Defective Lead 4930,Lead4930,Company 1556,+91 98765 43210,,Manager,Manufacturing,,90,10
Defective Lead 4931,Lead4931,Company 913,(415) 555-2671,US,CEO,Finance,,90,70
Defective Lead 4932,Lead4932,Company 1808,0091-9876543210,United States,VP Sales,IT,200,90,70
Defective Lead 4933,Lead4933,Company 1702,,UK,,Manufacturing,1000,1,10
Defective Lead 4934,Lead4934,Company 1823,4155552671,U.K,CTO,IT,5,90,10
